customer_id,fc_segment,recommendation_1,most_frequent_item
48DA0E9D063B8745487F000001615250,Potenciales,307,22806
32383835F731692EE77F000001615250,Potenciales,6585,6477
34F1D1435E23C6F04B7F000001615250,Potenciales,17919,26090
5256B7EEB15A460A700A180313615250,Potenciales,3213,21303
6B92C84F05720A8BD10A180313615250,Potenciales,34114,4438
323B2D63AF7AE31C397F000001615250,Potenciales,3968,88
531B0385E40AAD48890A180313615250,Potenciales,19206,28366
37909A4A525FBA95AA7F000001615250,Potenciales,28363,13535
4795792CBD27DD61247F000001615250,Potenciales,1360,6524
5117432599559BD7C10A180313615250,Potenciales,17919,32824
378F2E9F7028F1B60C7F000001615250,Potenciales,17495,3064
6EFDAB807D7AE470140A180313615250,Potenciales,30941,97317
6A13278ACD4E5997820A180313615250,Potenciales,307,4427
58BDE9C12E5AFED4C40A180313615250,Potenciales,18566,29931
6A90D2E802394967D60A180313615250,Potenciales,30604,4369
65E9FAA3783F3F48840A180313615250,Potenciales,1360,97045
323887BD8B4E8056897F000001615250,Potenciales,26257,28853
6A67B88A3A1C20C0490A180313615250,Potenciales,25174,1360
4B570356655B3D91BD7F000001615250,Potenciales,4173,7520
323C265CBD47BAFFB77F000001615250,Potenciales,30941,95491
6AA7689553630E792D0A180313615250,Potenciales,18518,26090
567253D239142B871D0A180313615250,Potenciales,3213,27365
323985C52033D03E357F000001615250,Potenciales,3213,3429
323B87D1167C104CEB7F000001615250,Potenciales,3968,23581
3FB1B01F206F10AD857F000001615250,Potenciales,30941,28984
5166EF707A4B8136910A180313615250,Potenciales,17432,2899
5CF24AD54173659D520A180313615250,Potenciales,5727,33112
54F156D17125E559C10A180313615250,Potenciales,18566,94467
6E7F641B410912385D0A180313615250,Potenciales,17495,29163
445319CE756247D6B67F000001615250,Potenciales,3968,1725
5EC6EE304D045566730A180313615250,Potenciales,4180,95476
628A0493864E73D48E0A180313615250,Potenciales,10,31013
33AA58FFDF65FF2C077F000001615250,Potenciales,24596,23670
323B3DF6323C6CB33C7F000001615250,Potenciales,17919,23585
502106F5C109D974650A180313615250,Potenciales,25174,25370
32388DDFA956C61AF47F000001615250,Potenciales,4180,6939
54F0C8A89B34F5191D0A180313615250,Potenciales,24596,4410
32385B860240891A927F000001615250,Potenciales,34114,82
48F0D9FF9C7349E94D7F000001615250,Potenciales,30941,1360
6EEE3E6B84633CB93E0A180313615250,Potenciales,19206,14659
5E0C2E39E85A4E4CAD0A180313615250,Potenciales,30604,7318
64B4DF64073F874A730A180313615250,Potenciales,6585,94754
648D066C2232DACF100A180313615250,Potenciales,30941,6524
32385575D629F86EB27F000001615250,Potenciales,18566,10
63005A107C331A48CA0A180313615250,Potenciales,30604,23443
379929A3170783003A7F000001615250,Potenciales,17495,23588
323AEB70F330CAF1367F000001615250,Potenciales,3213,1380
661E7FD6DE1D686EC60A180313615250,Potenciales,30604,21605
5894B9B54A1A7AD9920A180313615250,Potenciales,6752,7569
378F79FE053224B29D7F000001615250,Potenciales,34113,31667
6A60D9BFED4E0CF2C10A180313615250,Potenciales,1360,4173
50DE931C450FC867690A180313615250,Potenciales,30604,27386
6BB4EF2EE907DCDE430A180313615250,Potenciales,1360,4173
6336DEF67B655D6B430A180313615250,Potenciales,17432,6866
48F23B538362998CD07F000001615250,Potenciales,6585,23703
5CA4FC2F7E6AEC17850A180313615250,Potenciales,19206,23704
379005EB3416398EB27F000001615250,Potenciales,34114,22809
323B4F000029B3644F7F000001615250,Potenciales,17919,7353
39FE6273FB378AE0337F000001615250,Potenciales,24596,10
565991FB9225791ACF0A180313615250,Potenciales,18470,33087
378FF5519905C1FF757F000001615250,Potenciales,5727,4105
672A70EAC12FFB2C9E0A180313615250,Potenciales,34114,24
323C3C3B1404F866097F000001615250,Potenciales,17919,28308
55C43D45DC465D9CC50A180313615250,Potenciales,26257,22386
5D81288AE43BC86C3B0A180313615250,Potenciales,3213,17770
6BF93402B4595B9E160A180313615250,Potenciales,19206,97018
54E13857FE1918744B0A180313615250,Potenciales,34114,2
3790499A8124A6A27B7F000001615250,Potenciales,3213,26603
4DDC40E60759C316D40A180313615250,Potenciales,18518,6067
6CB79DEC2103DA7A970A180313615250,Potenciales,3213,28015
64D51532E96B05361C0A180313615250,Potenciales,34114,6560
40C6157F8C0BF24C4F7F000001615250,Potenciales,18566,1360
44DCAFBBCE4CEA6FC37F000001615250,Potenciales,2,3213
49B0732535642B2DD87F000001615250,Potenciales,6585,23722
5E4B48151C633E50280A180313615250,Potenciales,30604,6825
53F4BD415F047F7A200A180313615250,Potenciales,34347,30963
3239769A246E858ED87F000001615250,Potenciales,3213,2899
323B53A00C1D8114697F000001615250,Potenciales,3213,22008
378F8B98B27D74E4337F000001615250,Potenciales,34218,5728
572C5B8BD34753994D0A180313615250,Potenciales,34114,1725
6ED518ED70375A4E2F0A180313615250,Potenciales,5727,7318
323B7479FC58A178FF7F000001615250,Potenciales,1360,27184
323445E6335892BCC37F000001615250,Potenciales,1360,2884
323AB0FFF653BC05777F000001615250,Potenciales,34347,25779
3238399E86239C7C377F000001615250,Potenciales,34218,26192
6DACAD15C0386808B40A180313615250,Potenciales,5727,2
378F8629B2127EF9FE7F000001615250,Potenciales,34370,93997
3790855ACD5D4B90E17F000001615250,Potenciales,1360,10
41C743B32D155428FE7F000001615250,Potenciales,24596,5318
6B2F4A6B7923431F710A180313615250,Potenciales,30604,21258
3790A44633420C843C7F000001615250,Potenciales,31733,28492
5888B6360B6B6577110A180313615250,Potenciales,1360,29911
323B070E9050FA1FDE7F000001615250,Potenciales,3213,1360
326873DEA924C96F877F000001615250,Potenciales,34218,22479
5D1E69C49E36C38AEE0A180313615250,Potenciales,18470,10
323B4C82737A4234067F000001615250,Potenciales,6752,94744
3C8E3E22EB25FAD8417F000001615250,Potenciales,4173,31667
47A272C5715E38F2167F000001615250,Potenciales,34347,3911
5613A123F127C822BA0A180313615250,Potenciales,3213,4389
326FF4490D1618A3747F000001615250,Potenciales,3213,4324
39317FA96E563142CE7F000001615250,Potenciales,25174,6825
3AE289F31B0A47D32E7F000001615250,Potenciales,34113,34436
643FBE7DFE45E0B7220A180313615250,Potenciales,30604,3695
33F76B988A465204A97F000001615250,Potenciales,10,20497
4D2F5B3BF02A59944B0A180313615250,Potenciales,3968,5342
323C4AFD4C49D55C2B7F000001615250,Potenciales,28363,109
5ABA74B1F0000B4B1F0A180313615250,Potenciales,26257,5319
369EE7D9B769B56BAE7F000001615250,Potenciales,30604,6939
32416830CE3913711B7F000001615250,Potenciales,17432,94495
53A2950B6A2EFEA1610A180313615250,Potenciales,6752,7335
3D8F2F1C00517EE0AC7F000001615250,Potenciales,4173,7318
474BB6B2982D66A7EE7F000001615250,Potenciales,10,7318
64B9EC706731EFF7BE0A180313615250,Potenciales,30604,35681
32397C842544244AF47F000001615250,Potenciales,10,26606
686EDB268B2DE2ECBF0A180313615250,Potenciales,2,21239
40F4D31E3B327EC29E7F000001615250,Potenciales,17495,6939
54C126D5F47C7CE2040A180313615250,Potenciales,34347,95464
52C2AE072A79F70E920A180313615250,Potenciales,26257,6939
49851F323864DBC6A87F000001615250,Potenciales,18518,27322
4762098E74568B45DF7F000001615250,Potenciales,3213,30093
60C922A1DB662E847F0A180313615250,Potenciales,2,88
323BA5DDB73E574FF57F000001615250,Potenciales,18470,22009
39D4AA371F3AD401E07F000001615250,Potenciales,34370,7336
32385C59131606C5377F000001615250,Potenciales,19206,31687
378F3B00CC60BA4D0E7F000001615250,Potenciales,31733,3559
69043F1AA4452D477A0A180313615250,Potenciales,26257,32588
68E40778EA370391FF0A180313615250,Potenciales,30604,23479
5CCE352B6F22FABDF40A180313615250,Potenciales,25174,21259
323C01B9C24E9D8F077F000001615250,Potenciales,18470,23894
57DC1676157400709B0A180313615250,Potenciales,17432,27307
3729D73F6862164F467F000001615250,Potenciales,34347,23679
323C0D1ABA4EBD09757F000001615250,Potenciales,19206,1358
52D0AB5ADF73B486250A180313615250,Potenciales,34347,22346
6208C2B0A83597711C0A180313615250,Potenciales,30604,22009
6EF884C41B7E176D940A180313615250,Potenciales,34114,20497
63E3214DF715BD35C30A180313615250,Potenciales,6585,3065
481416CF6761D1C40C7F000001615250,Potenciales,4173,31892
48CFA989E05810EFAE7F000001615250,Potenciales,1360,22180
379062C2A87B69D2C87F000001615250,Potenciales,30941,20384
323AFF263A5AB340B67F000001615250,Potenciales,34113,4324
323AADF5923A7986C17F000001615250,Potenciales,31733,4438
6DF8A1B7AD0FED63220A180313615250,Potenciales,3213,4314
59D16E5A851A27C8F90A180313615250,Potenciales,34370,18565
5039D6692F1AF1A5A70A180313615250,Potenciales,31733,7564
36306C129B0BC7998F7F000001615250,Potenciales,1360,33785
32344871913CCDBAA07F000001615250,Potenciales,34370,32829
45D7D6840010EDD5D57F000001615250,Potenciales,34218,23784
476F60FC6B2589D4CD7F000001615250,Potenciales,24596,32296
5FEAAF185242B383D00A180313615250,Potenciales,30604,28864
62DC5E78AC3931F3D70A180313615250,Potenciales,19206,24879
6C606F7AF4302AE93F0A180313615250,Potenciales,3213,29056
323BA1E63C2ACB8B7E7F000001615250,Potenciales,31733,2889
488CABD7146DABE3E27F000001615250,Potenciales,5727,32825
554E1F56536F4879CC0A180313615250,Potenciales,17495,21254
37904F72433B8B564B7F000001615250,Potenciales,30604,28846
323C090B5B6D9F216B7F000001615250,Potenciales,34114,29056
5DE0F0B6332B5B7A970A180313615250,Potenciales,34218,33612
619C121A877A7991BA0A180313615250,Potenciales,1360,22009
6B2EB07EDB5FD350E40A180313615250,Potenciales,34114,30657
4607424F0C02566F787F000001615250,Potenciales,4173,65
56B5FB7C8F7F5FCCC30A180313615250,Potenciales,34114,82
66C2B6A28633B7E0490A180313615250,Potenciales,17495,29030
323C0DF675695DF01C7F000001615250,Potenciales,30604,20555
3233389562159E882F7F000001615250,Potenciales,17432,30877
40350895D075D2C2467F000001615250,Potenciales,34113,97811
6AA3B309387D6055110A180313615250,Potenciales,34114,6560
37905DB45001F58EF07F000001615250,Potenciales,3213,29911
44B30458203B9CED1B7F000001615250,Potenciales,25174,97668
6C4167DA8649AA39D00A180313615250,Potenciales,34347,21360
4C75D085297A1440750A180313615250,Potenciales,34218,1360
5FE089E0B75D2068950A180313615250,Potenciales,3213,4438
50C51B89D73579EBFA0A180313615250,Potenciales,18470,21258
56774EEDCE44DA8DF80A180313615250,Potenciales,3213,23704
6ED0358F9A09F7DDBF0A180313615250,Potenciales,31733,26611
3EAAE405EF0AD664537F000001615250,Potenciales,307,2
6A0A120E592989C6680A180313615250,Potenciales,19206,94601
32386040434237A81D7F000001615250,Potenciales,25174,6477
4F612D826F359508040A180313615250,Potenciales,34370,33606
4FB91CF0FC4627A7190A180313615250,Potenciales,26257,2899
6047D6736B1D8B3B600A180313615250,Potenciales,28363,27708
5F2E232E2839F9F9A60A180313615250,Potenciales,1360,26691
3235075E496F68FF647F000001615250,Potenciales,17495,33114
6817506342390418880A180313615250,Potenciales,30604,4369
5353AC1FDF3027C5DC0A180313615250,Potenciales,3213,22452
5FDA628F6F0F3158560A180313615250,Potenciales,10,1725
5671666ED8629E22390A180313615250,Potenciales,34114,4105
5368F48AFF34C13F3C0A180313615250,Potenciales,34114,7564
323891CBCD2FC7ACD27F000001615250,Potenciales,28363,23768
37905F2BD47F40D9457F000001615250,Potenciales,34347,97247
3B6874CD0F6005C9527F000001615250,Potenciales,34114,6939
43FEBC1C653BEBBE1E7F000001615250,Potenciales,30604,34014
61F977A06E7244B1190A180313615250,Potenciales,307,97483
67346CE6C735D4E74E0A180313615250,Potenciales,6585,28207
3C02DE2833548F973D7F000001615250,Potenciales,25174,5342
3C24DB1D464CEFB76E7F000001615250,Potenciales,26257,3078
57BCF413590C5309490A180313615250,Potenciales,30941,31190
6A5783E6797DA689870A180313615250,Potenciales,19206,26602
4401724BFE287C756C7F000001615250,Potenciales,5727,6939
6A439138E6001110140A180313615250,Potenciales,19206,28453
378F3B13E22CAC78B27F000001615250,Potenciales,34370,6939
6EA5F47B47767BEEF70A180313615250,Potenciales,19206,6939
65E5EA2C3E3550D7AB0A180313615250,Potenciales,25174,7335
47CC7C774242959DF47F000001615250,Potenciales,17919,4186
64CAD2751F47B01DD30A180313615250,Potenciales,6752,3213
5E0BBF2EA413B9012D0A180313615250,Potenciales,307,1360
6BF953BF452D12F57A0A180313615250,Potenciales,3213,31676
6546600E6D5D0427560A180313615250,Potenciales,34114,29802
61AC8594562C95802F0A180313615250,Potenciales,3213,20488
6A0CF750A55AE9748D0A180313615250,Potenciales,17919,31723
5FE932334261C04DA40A180313615250,Potenciales,6585,5727
4F6698617A6AC0019E0A180313615250,Potenciales,17919,1360
6A0A3AD44B47CE71590A180313615250,Potenciales,34370,95999
6375B333BE0C4C9EFD0A180313615250,Potenciales,26257,27292
37904AEAEE240C89777F000001615250,Potenciales,19206,4438
52A0FFF02456D97CF30A180313615250,Potenciales,4173,6939
6058226FA07A01D9FA0A180313615250,Potenciales,26257,26040
32416425684B0B19A17F000001615250,Potenciales,4180,94811
323BA444166EBE6BE57F000001615250,Potenciales,24596,7318
6482994AC8102993950A180313615250,Potenciales,18470,23602
47D1A7B14E2B6EB0E37F000001615250,Potenciales,30604,4314
32385BA0463AFEC4C97F000001615250,Potenciales,6752,23422
48576BC8D8181BBA297F000001615250,Potenciales,3213,31025
58F9FDE9996EC987CE0A180313615250,Potenciales,6752,4423
6EB10BCC1352912CDB0A180313615250,Potenciales,17495,7989
35F824A7072A8D5EB27F000001615250,Potenciales,6585,6477
323C1FD5EA5AA192547F000001615250,Potenciales,17919,6939
335A722B3B6D4C47547F000001615250,Potenciales,3968,6742
3238395E9361FCB3D47F000001615250,Potenciales,18518,6939
3381433D8F3D78C1FE7F000001615250,Potenciales,19206,34231
32385A8AB0019EA6D57F000001615250,Potenciales,18566,4173
3235DFA3EC635F238F7F000001615250,Potenciales,34113,26116
37904A9DD135B8AA7B7F000001615250,Potenciales,17919,4345
429F66E4014C3577657F000001615250,Potenciales,17495,10
5256B7BDA51C9D4E940A180313615250,Potenciales,10,32589
323975BAA6673C13467F000001615250,Potenciales,28363,6524
636C95F69877DC3FA10A180313615250,Potenciales,3968,2886
5FBD483EC005D35C100A180313615250,Potenciales,30941,136
65600C5F862098D6950A180313615250,Potenciales,26257,4369
323C3148394D8558317F000001615250,Potenciales,3213,20502
5CA86AA7C30C83F3670A180313615250,Potenciales,34218,24061
323C1557A135DD2F117F000001615250,Potenciales,34347,30025
3380E87EA6544F9C727F000001615250,Potenciales,17432,28839
56C0A44CCD34635D290A180313615250,Potenciales,3213,23444
4DE8B31EB130F6D6DC0A180314615250,Potenciales,17432,10
68EA7A833F60D74C7D0A180313615250,Potenciales,34113,28756
65121D95EE386665260A180313615250,Potenciales,18566,4105
378F3FBB2B7110C5487F000001615250,Potenciales,3213,29381
323C347F8643C6CFF87F000001615250,Potenciales,30941,109
5CCE2FF396424745A40A180313615250,Potenciales,19206,97016
38309F45F81917190A7F000001615250,Potenciales,34370,1360
5B18760CD01FE473CA0A180313615250,Potenciales,1360,22009
323C180D081E9A62AC7F000001615250,Potenciales,4180,32861
323AF7E13106C10ACB7F000001615250,Potenciales,17495,26118
462D082E5A08B9DDBB7F000001615250,Potenciales,18470,2963
5F9F6A4A9A493770950A180313615250,Potenciales,24596,23602
4443A44A6C40C254887F000001615250,Potenciales,5727,28830
3D043927E228D9C5F97F000001615250,Potenciales,26257,2891
65EAD7D66249E98B690A180313615250,Potenciales,19206,30035
46CF6E5F9C0FC26D687F000001615250,Potenciales,18470,2886
478EB2B9371C0647F87F000001615250,Potenciales,3213,7318
3C6CDDCF75720278667F000001615250,Potenciales,25174,391
323AF824722F42BE2D7F000001615250,Potenciales,30941,36317
368CFFC631632AB81E7F000001615250,Potenciales,6752,32678
366674C28A790DAFDF7F000001615250,Potenciales,30941,1725
6250737881765143C80A180313615250,Potenciales,3213,28218
6F5C7208BD5700F0B70A180327615250,Potenciales,30604,21259
323C2720A908FDF3DF7F000001615250,Potenciales,18518,36623
5C612C5F87426840C00A180313615250,Potenciales,2,10
4F7332BA5B7A8F52B70A180313615250,Potenciales,24596,1360
50DA832B3846E5D45F0A180313615250,Potenciales,17432,5727
562B8058EE600519080A180313615250,Potenciales,19206,17351
564C117AB6417626D30A180313615250,Potenciales,5727,31726
6D26F92805465A136F0A180313615250,Potenciales,19206,1360
43D640841F7E9E08157F000001615250,Potenciales,34114,6866
4E52C9346B26FB49A40A180313615250,Potenciales,6752,28509
6D69F1AE667DF7B4AD0A180313615250,Potenciales,3213,1345
5FE0CA37175F69A49E0A180313615250,Potenciales,34113,6559
323C12A56F42318D287F000001615250,Potenciales,17432,22181
37904CF8D207EB54917F000001615250,Potenciales,17919,22300
659FF97C2917B098610A180313615250,Potenciales,1360,6825
32385BF0D612CE42BC7F000001615250,Potenciales,24596,2963
323C3C2B976E828EF47F000001615250,Potenciales,18470,4324
5F98EFE6230964B3480A180313615250,Potenciales,19206,26031
58F69A1A292C89C5B20A180313615250,Potenciales,34113,2889
6A79C7256F1FF7288A0A180313615250,Potenciales,6585,2899
37901B69D724B520057F000001615250,Potenciales,34218,27258
48D34753CD59FAD3357F000001615250,Potenciales,3213,28864
65180AECA35AACC8EC0A180313615250,Potenciales,18470,28953
6D033468A964C442110A180313615250,Potenciales,28363,20497
5E95FB6AE72EEE1DC70A180313615250,Potenciales,4173,23560
63299B2EE1088615030A180313615250,Potenciales,6752,393
397866E19C71286BAB7F000001615250,Potenciales,6585,22346
5DC3F01E1F2C881EDA0A180313615250,Potenciales,28363,30768
48B0C6F11A5EDAC5A37F000001615250,Potenciales,18566,4105
52F1C64D9623F952650A180313615250,Potenciales,34114,27184
378F34C5D551AAB6F27F000001615250,Potenciales,6752,36319
323AFBB17E24A196237F000001615250,Potenciales,307,32244
323C09ED1B2AC67E837F000001615250,Potenciales,6585,21314
5BEA3B9714173CFEDA0A180313615250,Potenciales,6752,4314
396FFA6A3A256942417F000001615250,Potenciales,18566,23703
65BC7CB17B6F9E07BF0A180313615250,Potenciales,10,4186
47CC7D55EB4DD1FF127F000001615250,Potenciales,6585,3065
5FCB742B807B1BDD1C0A180313615250,Potenciales,31733,2
699D0ADEC43DEA00C30A180313615250,Potenciales,28363,3429
392A5ED7F02BD5B1F27F000001615250,Potenciales,17432,23704
5FBD4E57D6045A9C9C0A180313615250,Potenciales,30941,24
6CAD85DE7C74E373960A180313615250,Potenciales,18470,27210
6B30A7C32C64C0FDB00A180313615250,Potenciales,307,32367
5BD676C24D3AA3EE930A180313615250,Potenciales,24596,3411
5EE553BB6232982C400A180313615250,Potenciales,19206,94077
6D94A4B61C1EDAA8700A180313615250,Potenciales,24596,4105
67155E0D4562523FF30A180313615250,Potenciales,30604,20502
499DD120E762E1F1B77F000001615250,Potenciales,30604,2
323839B8CA413B54D67F000001615250,Potenciales,30604,94785
323954A4B26A33DCAB7F000001615250,Potenciales,17919,23444
323B5BC00C13B6AF967F000001615250,Potenciales,34114,22806
323C4AE33C13AD3AD77F000001615250,Potenciales,6752,22483
5FBCA20CD77B6C6CB00A180313615250,Potenciales,24596,64
32384CCA637E5C16CA7F000001615250,Potenciales,307,20497
5119A7064D591F07340A180313615250,Potenciales,34113,29844
6D9535EB132845CF730A180313615250,Potenciales,307,23444
3238B682985C3EAD2C7F000001615250,Potenciales,34218,28958
66C4D874D457DC6A7B0A180313615250,Potenciales,17432,6524
5EC525CB9625FFFB310A180313615250,Potenciales,6585,6524
323C37663760B82A797F000001615250,Potenciales,34114,307
550B10B98A4D1F9A8F0A180313615250,Potenciales,4173,4492
37907F0133287673DF7F000001615250,Potenciales,30604,3958
61B0F28B9F04DCA79F0A180313615250,Potenciales,3213,1241
68552EBD67330DCED70A180313615250,Potenciales,28363,4369
378FBE16FC58A1C6127F000001615250,Potenciales,17495,3268
677003906E7BC8C0480A180313615250,Potenciales,18470,64
5F4FE40A67570A041E0A180313615250,Potenciales,3968,21303
6996B1822540E5B2D20A180313615250,Potenciales,17919,36318
5D72FA70C9330CB3430A180313615250,Potenciales,25174,3695
6E3E99910D697F53190A180313615250,Potenciales,28363,30877
475E352B656FC17CE97F000001615250,Potenciales,18566,23566
3234137A56341DAE187F000001615250,Potenciales,26257,10
3790379BCA450114AA7F000001615250,Potenciales,19206,22183
4404A12073750E06F17F000001615250,Potenciales,34370,36292
37A380FC6719332DDC7F000001615250,Potenciales,24596,3695
67A44D1C1F017FB1B10A180313615250,Potenciales,1360,7335
419390F1C57A16950D7F000001615250,Potenciales,26257,1241
59B51C10A50C1DFBD20A180313615250,Potenciales,34114,23756
39DF4983213F2F72C17F000001615250,Potenciales,6585,4324
353925C59205AB0C1E7F000001615250,Potenciales,34370,2899
458AD88B4A3F4804427F000001615250,Potenciales,28363,30086
62D91000F72D9F12A60A180313615250,Potenciales,34114,94494
3DC7E7A81201487AA47F000001615250,Potenciales,18470,3148
6BE86BE97345C81D080A180313615250,Potenciales,30604,6569
62B31F8DC3410C84A80A180313615250,Potenciales,3213,3968
37907FCE906C59FF7E7F000001615250,Potenciales,34113,1241
451FD1AB4014F5C9107F000001615250,Potenciales,25174,28363
5FA45575A71662E8010A180313615250,Potenciales,19206,21315
323BA55D1D77F6B1DB7F000001615250,Potenciales,10,28720
50B57D37896CF4FE8B0A180313615250,Potenciales,26257,6939
37905A7FC35096B6277F000001615250,Potenciales,3213,3212
62A8F250BE4366EACD0A180313615250,Potenciales,6752,35754
5F04B946640080B22C0A180313615250,Potenciales,17495,2886
5C8935D7D11184FCB20A180313615250,Potenciales,3213,26682
4A5021B8C07CB880787F000001615250,Potenciales,18518,26026
58033628465214355C0A180313615250,Potenciales,34370,97265
3A4CBACA181DA8A7417F000001615250,Potenciales,18518,33158
4B60AFBC9D036949067F000001615250,Potenciales,2,6944
402F9FC86D0533AAF27F000001615250,Potenciales,34218,4441
590602AAF835F9F6160A180313615250,Potenciales,30604,5343
69517B642258B96CD50A180313615250,Potenciales,24596,64
6E7CFBC057275604A90A180313615250,Potenciales,34113,26032
671AE5589B52C2ECC90A180313615250,Potenciales,6585,95831
4C52FA7B8677C4F5EE0A180313615250,Potenciales,17432,5727
669EDEB0C918ECA5290A180313615250,Potenciales,6585,23679
323C0D28CC53F58AF47F000001615250,Potenciales,24596,24061
3D027207D04AC85F507F000001615250,Potenciales,19206,27137
389A769F4136779CA17F000001615250,Potenciales,19206,35261
32339180BC357A41D67F000001615250,Potenciales,307,4492
4F6697E37268F543CB0A180313615250,Potenciales,34347,34732
61E403376F75340E810A180313615250,Potenciales,3968,5319
470340F636618EC8507F000001615250,Potenciales,34347,4410
5CF2503CA739F8CF500A180313615250,Potenciales,6752,35675
3232CB611C7F6B174F7F000001615250,Potenciales,34370,25369
46211FA557603153677F000001615250,Potenciales,30604,97082
602E26501263E939DE0A180313615250,Potenciales,18518,4345
5465145395761B6FFF0A180313615250,Potenciales,34218,20301
6323843EC50B28196D0A180313615250,Potenciales,17919,33781
3ED8F6505D27DC92B77F000001615250,Potenciales,17495,10
3380E69FC314DCECF77F000001615250,Potenciales,17495,29938
37903C389402D60A8C7F000001615250,Potenciales,30941,307
323C429800740D766D7F000001615250,Potenciales,3213,24871
5462B3D3755CF5DBBC0A180313615250,Potenciales,31733,97542
6A000876F560C8F8F40A180313615250,Potenciales,18566,29381
5C9FD9770563C544240A180313615250,Potenciales,34114,21259
32338D781B0C018AD77F000001615250,Potenciales,28363,14407
683F255A0B543B07150A180313615250,Potenciales,3213,26132
4F4A0FED914622F85B0A180313615250,Potenciales,26257,7520
67968A5C6A1E4DF5020A180313615250,Potenciales,34113,33502
646C762076759794B20A180313615250,Potenciales,19206,4105
5A81FC8FF06F3F7BE60A180313615250,Potenciales,18566,3695
4BDC8F6ED9067EB4567F000001615250,Potenciales,4173,30264
66ECD180DD60B7BFD00A180313615250,Potenciales,34113,6524
6C6364A348049ABF670A180313615250,Potenciales,6752,28228
53459A051A119B66260A180313615250,Potenciales,28363,27184
5E2B0525A509F8BA540A180313615250,Potenciales,17919,27184
513B8BF29225920B640A180313615250,Potenciales,30604,94053
68CB7F67CE4F77DC9B0A180313615250,Potenciales,10,30459
3380D6E19612459FAE7F000001615250,Potenciales,6752,27776
5C377A44D009D7372C0A180313615250,Potenciales,34114,6825
336F20D9E032FFE3637F000001615250,Potenciales,34114,93251
6A9B0407F67F2BF68C0A180313615250,Potenciales,17495,1725
697A62FF7C073D82320A180313615250,Potenciales,3968,22395
323C102A4A3662D02B7F000001615250,Potenciales,19206,22529
323B05BC0E4AF32FA47F000001615250,Potenciales,6752,16160
535A3496E7521D8C9A0A180313615250,Potenciales,2,94942
6D6492F18C439A1D960A180313615250,Potenciales,25174,27237
6C651F18F9435CACC30A180313615250,Potenciales,6752,23579
3A42DC761E338A71187F000001615250,Potenciales,26257,22339
377743DD2D5564CB687F000001615250,Potenciales,19206,26138
62BD70352F6C9BE35E0A180313615250,Potenciales,30604,3559
323C0563B874F194947F000001615250,Potenciales,18470,4345
58E71C88E26EDB963B0A180313615250,Potenciales,6752,97496
482067B66E4E98F7D07F000001615250,Potenciales,30604,6944
32387997527C0934157F000001615250,Potenciales,34114,31620
506756BFD76494CF130A180313615250,Potenciales,25174,36509
6579DDDA8A42D291290A180313615250,Potenciales,18518,28908
6897D6BD3540C0E54C0A180313615250,Potenciales,4173,24145
53459F4BAE58FC161E0A180313615250,Potenciales,4173,28706
323C46173A66DC97407F000001615250,Potenciales,4173,23602
57BB07DF3045C1CB900A180313615250,Potenciales,19206,32583
3AE08E7B1C5223DD6E7F000001615250,Potenciales,34113,4491
35E8927559787DCD507F000001615250,Potenciales,10,97541
33812021321ABB7AAE7F000001615250,Potenciales,34114,31016
323C169EFF3E42E71E7F000001615250,Potenciales,3213,82
528A33BC00690872790A180313615250,Potenciales,30941,6938
3DAE1894A307A0E9F27F000001615250,Potenciales,30604,6524
54801442062F4120610A180313615250,Potenciales,25174,33195
3380F9C14E38EDA07B7F000001615250,Potenciales,6585,23444
323AB167CF5D09312B7F000001615250,Potenciales,34218,95458
323C192BA31C64FA467F000001615250,Potenciales,17495,24880
33811D9D557FE012FF7F000001615250,Potenciales,18470,27292
53CAD2BB055A6F631D0A180313615250,Potenciales,30604,26693
495A8B42484ED111577F000001615250,Potenciales,34218,30482
5A24D04819588924D40A180313615250,Potenciales,6585,6524
5140AA8A806E0F89D30A180313615250,Potenciales,307,20488
4056112BA36A993FB87F000001615250,Potenciales,18566,6869
5F563343574470348A0A180313615250,Potenciales,34370,6938
3380F804591B3090B87F000001615250,Potenciales,6585,2889
3232F241174A2576577F000001615250,Potenciales,2,7318
600629FFDB6D6234BF0A180313615250,Potenciales,10,21575
323C30273978BCF2EF7F000001615250,Potenciales,34114,23442
62F63D233E1BEED1F40A180313615250,Potenciales,4180,28175
6C08BD96E50C93B2660A180313615250,Potenciales,17432,22324
5B8626DF302F6B69090A180313615250,Potenciales,5727,4438
5F80419C0C5CA415580A180313615250,Potenciales,34370,6199
4E0DCA8F7B036663760A180313615250,Potenciales,34370,4345
323C0CDB3E4D4A88C67F000001615250,Potenciales,31733,31554
5BF5A8AE1667004E2D0A180313615250,Potenciales,3213,70
4F03FEB98D5D2DEC720A180313615250,Potenciales,24596,6583
60680602391BEDF8B20A180313615250,Potenciales,18470,28837
4C95D47AEC0573C2A10A180314615250,Potenciales,19206,18571
665C5EED3E74AA50D80A180313615250,Potenciales,18566,6524
52AB42866B2D48C68C0A180313615250,Potenciales,5727,6939
3F684DFF7D298434087F000001615250,Potenciales,34114,29056
4017EBD5CD5E7224DC7F000001615250,Potenciales,19206,22386
378F3A7B4F15025A1E7F000001615250,Potenciales,18470,3559
5DC7A43C89334DC6250A180313615250,Potenciales,6585,23641
